Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
10,10.0,2019-05-03,24-073,DEN,@,POR,L (-3),1,64:58,13.0,25.0,0.52,4.0,7.0,0.571,3.0,5.0,0.6,4.0,14.0,18.0,14.0,1.0,2.0,8.0,4.0,33.0,29.5,5.0,0.709,0.667,7.3,35.9,20.1,37.3,0.0,0.0,34.7,13.1,126.0,112.0,3.7
10,10.0,2019-05-03,24-073,DEN,@,POR,L (-3),1,64:58,13.0,25.0,0.52,4.0,7.0,0.571,3.0,5.0,0.6,4.0,14.0,18.0,14.0,1.0,2.0,8.0,4.0,33.0,29.5,5.0,0.607,0.6,6.8,22.2,14.7,36.3,0.9,2.6,22.7,24.9,116.0,114.0,8.0
11,11.0,2018-11-07,23-261,DEN,@,MEM,L (-2),1,25:36,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,6.0,7.0,4.0,3.0,0.0,6.0,5.0,4.0,3.6,0.0,0.725,0.0,4.6,31.3,17.0,23.4,6.4,0.0,68.5,15.4,66.0,88.0,-4.8
11,11.0,2018-11-07,23-261,DEN,@,MEM,L (-2),1,25:36,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,6.0,7.0,4.0,3.0,0.0,6.0,5.0,4.0,3.6,0.0,0.626,0.567,15.6,18.7,17.0,45.7,2.7,0.0,15.2,21.9,139.0,118.0,12.7
11,11.0,2019-05-05,24-075,DEN,@,POR,W (+4),1,38:30,8.0,15.0,0.533,1.0,1.0,1.0,4.0,4.0,1.0,6.0,6.0,12.0,11.0,2.0,0.0,3.0,4.0,21.0,24.8,17.0,0.725,0.0,4.6,31.3,17.0,23.4,6.4,0.0,68.5,15.4,66.0,88.0,-4.8
11,11.0,2019-05-05,24-075,DEN,@,POR,W (+4),1,38:30,8.0,15.0,0.533,1.0,1.0,1.0,4.0,4.0,1.0,6.0,6.0,12.0,11.0,2.0,0.0,3.0,4.0,21.0,24.8,17.0,0.626,0.567,15.6,18.7,17.0,45.7,2.7,0.0,15.2,21.9,139.0,118.0,12.7
12,12.0,2018-11-09,23-263,DEN,,BRK,L (-2),1,33:12,14.0,22.0,0.636,1.0,1.0,1.0,8.0,10.0,0.8,7.0,14.0,21.0,3.0,1.0,2.0,6.0,5.0,37.0,32.0,5.0,0.701,0.659,22.5,39.7,31.6,22.0,1.5,5.3,18.5,41.1,124.0,101.0,17.2
12,12.0,2018-11-09,23-263,DEN,,BRK,L (-2),1,33:12,14.0,22.0,0.636,1.0,1.0,1.0,8.0,10.0,0.8,7.0,14.0,21.0,3.0,1.0,2.0,6.0,5.0,37.0,32.0,5.0,0.606,0.556,20.5,28.1,25.1,28.1,0.0,0.0,12.7,30.0,127.0,94.0,6.3
12,12.0,2019-05-07,24-077,DEN,,POR,W (+26),1,34:13,10.0,18.0,0.556,0.0,3.0,0.0,5.0,6.0,0.833,6.0,13.0,19.0,6.0,0.0,0.0,3.0,6.0,25.0,22.9,26.0,0.701,0.659,22.5,39.7,31.6,22.0,1.5,5.3,18.5,41.1,124.0,101.0,17.2
12,12.0,2019-05-07,24-077,DEN,,POR,W (+26),1,34:13,10.0,18.0,0.556,0.0,3.0,0.0,5.0,6.0,0.833,6.0,13.0,19.0,6.0,0.0,0.0,3.0,6.0,25.0,22.9,26.0,0.606,0.556,20.5,28.1,25.1,28.1,0.0,0.0,12.7,30.0,127.0,94.0,6.3
13,13.0,2018-11-11,23-265,DEN,,MIL,L (-7),1,29:25,7.0,14.0,0.5,4.0,8.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,3.0,1.0,20.0,17.7,-17.0,0.672,0.643,3.5,24.0,12.2,33.1,1.7,3.3,16.8,27.1,123.0,125.0,9.9
13,13.0,2018-11-11,23-265,DEN,,MIL,L (-7),1,29:25,7.0,14.0,0.5,4.0,8.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,3.0,1.0,20.0,17.7,-17.0,0.783,0.733,5.4,33.4,18.0,52.2,0.0,0.0,17.8,27.7,140.0,129.0,10.9
13,13.0,2019-05-09,24-079,DEN,@,POR,L (-11),1,36:51,10.0,15.0,0.667,2.0,3.0,0.667,7.0,8.0,0.875,2.0,10.0,12.0,8.0,0.0,0.0,4.0,6.0,29.0,25.7,-5.0,0.672,0.643,3.5,24.0,12.2,33.1,1.7,3.3,16.8,27.1,123.0,125.0,9.9
13,13.0,2019-05-09,24-079,DEN,@,POR,L (-11),1,36:51,10.0,15.0,0.667,2.0,3.0,0.667,7.0,8.0,0.875,2.0,10.0,12.0,8.0,0.0,0.0,4.0,6.0,29.0,25.7,-5.0,0.783,0.733,5.4,33.4,18.0,52.2,0.0,0.0,17.8,27.7,140.0,129.0,10.9
14,14.0,2018-11-13,23-267,DEN,,HOU,L (-10),1,32:59,6.0,14.0,0.429,0.0,1.0,0.0,2.0,3.0,0.667,4.0,8.0,12.0,7.0,2.0,0.0,3.0,3.0,14.0,14.1,-14.0,0.457,0.429,17.6,38.8,27.7,34.8,3.3,0.0,16.4,26.9,105.0,118.0,1.4
14,14.0,2018-11-13,23-267,DEN,,HOU,L (-10),1,32:59,6.0,14.0,0.429,0.0,1.0,0.0,2.0,3.0,0.667,4.0,8.0,12.0,7.0,2.0,0.0,3.0,3.0,14.0,14.1,-14.0,0.499,0.462,8.2,20.6,14.0,11.2,0.0,6.8,6.4,32.0,103.0,102.0,10.2
14,14.0,2019-05-12,24-082,DEN,,POR,L (-4),1,41:54,11.0,26.0,0.423,2.0,6.0,0.333,5.0,7.0,0.714,4.0,9.0,13.0,2.0,0.0,4.0,2.0,3.0,29.0,20.9,-2.0,0.457,0.429,17.6,38.8,27.7,34.8,3.3,0.0,16.4,26.9,105.0,118.0,1.4
14,14.0,2019-05-12,24-082,DEN,,POR,L (-4),1,41:54,11.0,26.0,0.423,2.0,6.0,0.333,5.0,7.0,0.714,4.0,9.0,13.0,2.0,0.0,4.0,2.0,3.0,29.0,20.9,-2.0,0.499,0.462,8.2,20.6,14.0,11.2,0.0,6.8,6.4,32.0,103.0,102.0,10.2
15,15.0,2018-11-15,23-269,DEN,,ATL,W (+45),1,25:22,5.0,11.0,0.455,1.0,2.0,0.5,1.0,2.0,0.5,1.0,8.0,9.0,7.0,4.0,1.0,2.0,3.0,12.0,15.4,37.0,0.505,0.5,4.9,25.2,17.2,30.4,7.1,3.8,14.4,21.9,114.0,71.0,10.2
16,16.0,2018-11-17,23-271,DEN,@,NOP,L (-10),1,34:05,10.0,20.0,0.5,2.0,8.0,0.25,3.0,4.0,0.75,3.0,7.0,10.0,8.0,1.0,0.0,1.0,2.0,25.0,23.6,-11.0,0.574,0.55,9.2,22.9,15.8,35.3,1.4,0.0,4.4,28.2,130.0,123.0,9.8
17,17.0,2018-11-19,23-273,DEN,@,MIL,L (-6),1,32:34,8.0,18.0,0.444,3.0,8.0,0.375,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.0,3.0,1.0,20.0,14.4,-16.0,0.542,0.528,8.7,6.9,7.8,26.1,1.5,0.0,14.0,27.5,105.0,110.0,7.4
18,18.0,2018-11-21,23-275,DEN,@,MIN,W (+2),1,36:42,3.0,13.0,0.231,1.0,5.0,0.2,0.0,0.0,,2.0,10.0,12.0,10.0,1.0,0.0,3.0,4.0,7.0,6.9,4.0,0.269,0.269,6.4,33.5,19.6,34.3,1.4,0.0,18.8,20.0,84.0,106.0,-4.6
19,19.0,2018-11-23,23-277,DEN,,ORL,W (+25),1,22:52,2.0,7.0,0.286,0.0,3.0,0.0,2.0,2.0,1.0,3.0,7.0,10.0,11.0,2.0,0.0,0.0,4.0,6.0,14.2,7.0,0.381,0.286,14.0,34.2,23.9,58.0,4.4,0.0,0.0,14.8,139.0,86.0,16.0
20,20.0,2018-11-24,23-278,DEN,@,OKC,W (+7),1,27:11,6.0,20.0,0.3,0.0,7.0,0.0,4.0,5.0,0.8,2.0,4.0,6.0,5.0,0.0,1.0,4.0,4.0,16.0,5.2,15.0,0.36,0.3,7.1,12.2,9.8,31.1,0.0,2.8,15.3,38.7,79.0,102.0,-6.3
21,21.0,2018-11-27,23-281,DEN,,LAL,W (+32),1,22:36,5.0,14.0,0.357,2.0,4.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,3.0,1.0,14.0,11.5,14.0,0.47,0.429,0.0,28.6,15.0,40.9,2.2,4.1,16.8,33.1,101.0,82.0,10.1
22,22.0,2018-11-30,23-284,DEN,@,POR,W (+1),1,32:03,7.0,12.0,0.583,0.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,7.0,1.0,1.0,1.0,3.0,15.0,16.8,2.0,0.603,0.583,10.0,11.2,10.6,35.5,1.6,2.4,7.4,18.4,139.0,120.0,6.9
23,23.0,2018-12-03,23-287,DEN,@,TOR,W (+3),1,35:30,8.0,13.0,0.615,0.0,1.0,0.0,7.0,8.0,0.875,4.0,7.0,11.0,15.0,2.0,0.0,2.0,1.0,23.0,31.7,14.0,0.696,0.615,11.0,23.1,16.5,69.5,2.7,0.0,10.8,20.9,154.0,100.0,23.5
24,24.0,2018-12-05,23-289,DEN,@,ORL,W (+6),1,34:38,5.0,13.0,0.385,1.0,3.0,0.333,1.0,2.0,0.5,0.0,8.0,8.0,13.0,1.0,0.0,1.0,3.0,12.0,14.8,10.0,0.432,0.423,0.0,27.2,14.8,53.3,1.5,0.0,6.7,21.0,114.0,115.0,6.1
25,25.0,2018-12-07,23-291,DEN,@,CHO,L (-6),1,33:22,6.0,18.0,0.333,0.0,6.0,0.0,4.0,5.0,0.8,4.0,7.0,11.0,6.0,1.0,2.0,4.0,5.0,16.0,10.9,8.0,0.396,0.333,10.5,21.0,15.4,28.4,1.5,5.6,16.5,28.7,90.0,115.0,-2.2
26,26.0,2018-12-08,23-292,DEN,@,ATL,L (-8),1,32:38,9.0,17.0,0.529,0.0,2.0,0.0,6.0,7.0,0.857,4.0,7.0,11.0,7.0,2.0,0.0,1.0,1.0,24.0,25.7,-6.0,0.598,0.529,11.1,22.4,16.3,45.2,2.8,0.0,4.7,25.6,129.0,98.0,14.1
27,27.0,2018-12-10,23-294,DEN,,MEM,W (+6),1,38:24,9.0,14.0,0.643,1.0,2.0,0.5,8.0,9.0,0.889,3.0,9.0,12.0,6.0,2.0,0.0,3.0,3.0,27.0,27.2,6.0,0.752,0.679,9.6,32.1,20.3,27.0,2.8,0.0,14.3,26.2,144.0,112.0,11.8
28,28.0,2018-12-14,23-298,DEN,,OKC,W (+11),1,35:45,8.0,16.0,0.5,2.0,4.0,0.5,6.0,6.0,1.0,3.0,12.0,15.0,9.0,3.0,0.0,6.0,3.0,24.0,23.8,10.0,0.644,0.563,11.2,29.3,22.1,38.7,4.3,0.0,24.4,30.2,118.0,90.0,11.7
29,29.0,2018-12-16,23-300,DEN,,TOR,W (+9),1,34:34,11.0,19.0,0.579,0.0,1.0,0.0,4.0,5.0,0.8,4.0,6.0,10.0,4.0,2.0,0.0,3.0,0.0,26.0,23.1,1.0,0.613,0.579,11.6,17.7,14.6,26.8,3.1,0.0,12.4,33.6,118.0,94.0,12.1
30,30.0,2018-12-18,23-302,DEN,,DAL,W (+8),1,34:57,13.0,25.0,0.52,2.0,6.0,0.333,4.0,4.0,1.0,6.0,10.0,16.0,4.0,3.0,1.0,5.0,4.0,32.0,26.8,15.0,0.598,0.56,21.1,33.5,27.5,17.1,4.2,2.8,15.7,38.6,116.0,109.0,6.0
31,31.0,2018-12-22,23-306,DEN,@,LAC,L (-21),1,20:37,7.0,15.0,0.467,2.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,2.0,19.0,11.9,-16.0,0.582,0.533,8.3,25.2,15.0,28.3,0.0,3.2,19.7,40.4,101.0,132.0,2.6
32,32.0,2018-12-26,23-310,DEN,@,SAS,L (-8),1,30:59,1.0,5.0,0.2,1.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,4.0,10.0,2.0,0.0,5.0,1.0,4.0,6.1,-9.0,0.34,0.3,5.7,7.2,6.4,46.3,3.1,0.0,46.0,15.0,84.0,112.0,-2.8
33,33.0,2018-12-28,23-312,DEN,,SAS,W (+3),1,36:56,10.0,14.0,0.714,1.0,4.0,0.25,0.0,0.0,,0.0,9.0,9.0,9.0,0.0,0.0,6.0,6.0,21.0,15.8,3.0,0.75,0.75,0.0,24.4,13.0,45.0,0.0,0.0,30.0,23.1,112.0,105.0,5.0
34,34.0,2018-12-29,23-313,DEN,@,PHO,W (+4),1,37:40,8.0,11.0,0.727,0.0,2.0,0.0,7.0,8.0,0.875,1.0,7.0,8.0,9.0,3.0,1.0,4.0,3.0,23.0,25.7,12.0,0.792,0.727,3.6,21.2,13.2,36.1,3.9,2.1,21.6,21.8,144.0,115.0,9.2
35,35.0,2019-01-01,23-316,DEN,,NYK,W (+7),1,34:29,8.0,16.0,0.5,1.0,2.0,0.5,2.0,3.0,0.667,6.0,8.0,14.0,15.0,1.0,3.0,5.0,3.0,19.0,24.6,6.0,0.548,0.531,19.0,21.4,20.3,63.5,1.5,6.3,22.4,27.5,121.0,110.0,14.2
36,36.0,2019-01-03,23-318,DEN,@,SAC,W (+4),1,31:35,10.0,18.0,0.556,3.0,8.0,0.375,3.0,4.0,0.75,3.0,10.0,13.0,6.0,1.0,1.0,5.0,1.0,26.0,22.6,12.0,0.658,0.639,10.9,33.8,22.7,35.3,1.6,2.6,20.2,32.4,121.0,111.0,12.5
37,37.0,2019-01-05,23-320,DEN,,CHO,W (+13),1,34:16,16.0,29.0,0.552,3.0,9.0,0.333,4.0,5.0,0.8,8.0,4.0,12.0,6.0,3.0,1.0,2.0,1.0,39.0,37.0,8.0,0.625,0.603,21.6,13.7,18.1,34.2,4.3,2.6,6.0,39.5,136.0,109.0,21.2
38,38.0,2019-01-07,23-322,DEN,@,HOU,L (-12),1,28:08,11.0,20.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,13.0,4.0,2.0,1.0,8.0,2.0,24.0,17.0,-22.0,0.587,0.575,19.4,37.9,27.7,27.0,3.4,5.9,28.1,41.7,94.0,117.0,3.5
39,39.0,2019-01-08,23-323,DEN,@,MIA,W (+4),1,39:37,11.0,21.0,0.524,1.0,2.0,0.5,6.0,6.0,1.0,3.0,8.0,11.0,10.0,1.0,0.0,3.0,3.0,29.0,27.0,9.0,0.613,0.548,8.3,22.0,15.1,43.8,1.3,0.0,11.3,29.2,130.0,106.0,14.0
40,40.0,2019-01-10,23-325,DEN,,LAC,W (+21),1,27:48,8.0,19.0,0.421,0.0,5.0,0.0,2.0,3.0,0.667,5.0,9.0,14.0,10.0,0.0,2.0,1.0,3.0,18.0,19.9,6.0,0.443,0.421,19.2,33.8,26.6,47.7,0.0,5.5,4.7,32.4,123.0,99.0,11.1
41,41.0,2019-01-12,23-327,DEN,@,PHO,L (-9),1,33:48,8.0,15.0,0.533,1.0,4.0,0.25,6.0,7.0,0.857,1.0,9.0,10.0,4.0,0.0,1.0,2.0,0.0,23.0,20.2,8.0,0.636,0.567,3.0,25.1,14.3,25.1,0.0,2.2,10.0,25.3,124.0,106.0,8.9
42,42.0,2019-01-13,23-328,DEN,,POR,W (+3),1,36:43,15.0,23.0,0.652,4.0,7.0,0.571,6.0,8.0,0.75,1.0,9.0,10.0,8.0,0.0,0.0,3.0,4.0,40.0,33.5,17.0,0.754,0.739,3.7,30.2,17.7,41.2,0.0,0.0,10.2,38.3,141.0,118.0,17.9
43,43.0,2019-01-15,23-330,DEN,,GSW,L (-31),1,23:13,6.0,12.0,0.5,0.0,1.0,0.0,5.0,5.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,3.0,3.0,17.0,14.0,-21.0,0.599,0.5,4.4,15.9,9.6,55.9,0.0,0.0,17.4,33.2,119.0,149.0,2.5
44,44.0,2019-01-17,23-332,DEN,,CHI,W (+30),1,25:28,6.0,18.0,0.333,0.0,3.0,0.0,6.0,6.0,1.0,4.0,4.0,8.0,11.0,1.0,1.0,2.0,3.0,18.0,18.0,26.0,0.436,0.333,18.0,15.7,16.8,53.6,2.0,2.9,8.8,38.2,124.0,108.0,6.0
45,45.0,2019-01-19,23-334,DEN,,CLE,W (+22),1,27:39,8.0,12.0,0.667,3.0,6.0,0.5,0.0,1.0,0.0,3.0,8.0,11.0,12.0,1.0,0.0,1.0,3.0,19.0,25.1,21.0,0.764,0.792,14.9,38.6,26.9,57.7,1.9,0.0,7.4,22.3,171.0,111.0,24.5
46,46.0,2019-01-23,23-338,DEN,@,UTA,L (-6),1,37:05,10.0,21.0,0.476,1.0,7.0,0.143,7.0,7.0,1.0,3.0,18.0,21.0,6.0,2.0,1.0,3.0,5.0,28.0,26.7,-11.0,0.581,0.5,9.7,46.6,30.2,26.7,2.7,3.1,11.1,31.6,123.0,103.0,10.4
47,,2019-01-25,23-340,DEN,,PHO,W (+37),Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,47.0,2019-01-26,23-341,DEN,,PHI,W (+16),1,33:44,12.0,22.0,0.545,2.0,3.0,0.667,6.0,7.0,0.857,6.0,12.0,18.0,10.0,1.0,0.0,1.0,1.0,32.0,35.4,16.0,0.638,0.591,20.8,33.5,27.8,46.0,1.4,0.0,3.8,31.8,147.0,102.0,21.3
49,48.0,2019-01-28,23-343,DEN,@,MEM,W (+3),1,34:36,10.0,20.0,0.5,1.0,8.0,0.125,3.0,3.0,1.0,1.0,4.0,5.0,3.0,4.0,0.0,4.0,3.0,24.0,16.8,5.0,0.563,0.525,3.3,15.0,8.8,18.0,5.9,0.0,15.8,33.4,101.0,91.0,7.6
50,49.0,2019-01-30,23-345,DEN,@,NOP,W (+6),1,37:07,9.0,16.0,0.563,0.0,2.0,0.0,2.0,2.0,1.0,1.0,12.0,13.0,10.0,3.0,2.0,2.0,2.0,20.0,25.3,17.0,0.592,0.563,2.8,34.5,18.5,42.6,3.9,4.9,10.6,23.0,121.0,90.0,12.6
51,50.0,2019-02-01,23-347,DEN,,HOU,W (+14),1,31:26,12.0,15.0,0.8,1.0,2.0,0.5,6.0,6.0,1.0,4.0,9.0,13.0,9.0,1.0,0.0,2.0,4.0,31.0,34.5,14.0,0.879,0.833,21.1,37.1,30.1,42.1,1.7,0.0,10.2,30.0,176.0,131.0,18.1
52,51.0,2019-02-02,23-348,DEN,@,MIN,W (+1),1,29:16,4.0,13.0,0.308,0.0,2.0,0.0,5.0,8.0,0.625,8.0,8.0,16.0,10.0,0.0,0.0,5.0,4.0,13.0,12.7,-1.0,0.393,0.308,27.3,32.0,29.5,46.3,0.0,0.0,23.2,33.6,102.0,116.0,-1.9
53,52.0,2019-02-04,23-350,DEN,@,DET,L (-26),1,25:44,7.0,17.0,0.412,0.0,3.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,4.0,3.0,0.0,3.0,4.0,16.0,9.0,-16.0,0.437,0.412,4.0,9.8,6.6,26.7,5.6,0.0,14.1,34.7,85.0,122.0,-3.4
54,53.0,2019-02-06,23-352,DEN,@,BRK,L (-5),1,33:47,8.0,13.0,0.615,1.0,3.0,0.333,8.0,10.0,0.8,2.0,12.0,14.0,10.0,1.0,1.0,2.0,3.0,25.0,28.8,5.0,0.718,0.654,6.0,41.6,22.6,36.8,1.3,2.5,10.3,22.7,149.0,122.0,12.8
55,54.0,2019-02-08,23-354,DEN,@,PHI,L (-7),1,35:19,11.0,22.0,0.5,1.0,5.0,0.2,4.0,4.0,1.0,2.0,8.0,10.0,10.0,3.0,0.0,4.0,2.0,27.0,25.0,2.0,0.568,0.523,6.3,27.9,16.6,43.8,4.0,0.0,14.4,33.8,110.0,108.0,11.6
56,55.0,2019-02-11,23-357,DEN,,MIA,W (+16),1,36:29,7.0,16.0,0.438,3.0,3.0,1.0,6.0,7.0,0.857,0.0,12.0,12.0,4.0,0.0,0.0,7.0,3.0,23.0,12.4,16.0,0.603,0.531,0.0,37.6,17.2,18.3,0.0,0.0,26.8,31.3,91.0,91.0,-1.1
57,56.0,2019-02-13,23-359,DEN,,SAC,W (+2),1,36:12,7.0,17.0,0.412,0.0,2.0,0.0,6.0,6.0,1.0,4.0,14.0,18.0,11.0,1.0,0.0,4.0,1.0,20.0,22.2,2.0,0.509,0.412,11.0,37.9,24.6,40.8,1.3,0.0,16.9,25.5,113.0,107.0,8.2
58,57.0,2019-02-22,24-003,DEN,@,DAL,W (+10),1,30:25,7.0,16.0,0.438,1.0,2.0,0.5,4.0,4.0,1.0,5.0,8.0,13.0,8.0,1.0,0.0,4.0,4.0,19.0,17.5,3.0,0.535,0.469,14.1,25.8,19.5,40.8,1.5,0.0,18.4,27.0,114.0,101.0,6.2
59,58.0,2019-02-24,24-005,DEN,,LAC,W (+27),1,27:42,9.0,16.0,0.563,0.0,2.0,0.0,4.0,6.0,0.667,3.0,13.0,16.0,3.0,3.0,1.0,6.0,5.0,22.0,17.4,14.0,0.59,0.563,12.1,44.2,29.5,18.3,4.7,2.6,24.4,34.9,97.0,75.0,3.7
60,59.0,2019-02-26,24-007,DEN,,OKC,W (+9),1,34:47,11.0,25.0,0.44,4.0,7.0,0.571,10.0,13.0,0.769,1.0,8.0,9.0,10.0,0.0,1.0,2.0,2.0,36.0,29.7,22.0,0.586,0.52,3.2,22.1,13.4,53.4,0.0,2.4,6.1,37.2,128.0,106.0,16.1
61,60.0,2019-02-28,24-009,DEN,,UTA,L (-7),1,31:41,5.0,15.0,0.333,0.0,1.0,0.0,6.0,7.0,0.857,6.0,7.0,13.0,7.0,0.0,0.0,5.0,5.0,16.0,11.3,2.0,0.442,0.333,18.2,21.6,19.9,32.7,0.0,0.0,21.7,28.8,95.0,114.0,-1.3
62,61.0,2019-03-02,24-011,DEN,,NOP,L (-8),1,21:34,7.0,11.0,0.636,1.0,2.0,0.5,5.0,6.0,0.833,4.0,5.0,9.0,7.0,2.0,2.0,2.0,4.0,20.0,23.7,6.0,0.733,0.682,19.8,24.2,22.0,66.5,4.1,7.2,12.8,28.8,145.0,100.0,23.9
63,62.0,2019-03-04,24-013,DEN,@,SAS,L (-1),1,38:25,10.0,14.0,0.714,2.0,2.0,1.0,0.0,0.0,,4.0,6.0,10.0,6.0,0.0,0.0,3.0,2.0,22.0,21.2,10.0,0.786,0.786,11.1,18.3,14.5,26.3,0.0,0.0,17.6,19.5,138.0,111.0,8.0
64,63.0,2019-03-06,24-015,DEN,@,LAL,W (+16),1,35:24,3.0,5.0,0.6,0.0,1.0,0.0,6.0,8.0,0.75,4.0,13.0,17.0,8.0,3.0,0.0,2.0,1.0,12.0,21.8,16.0,0.704,0.6,10.0,42.0,24.0,26.5,4.2,0.0,19.0,12.6,146.0,94.0,10.6
65,64.0,2019-03-08,24-017,DEN,@,GSW,L (-17),1,28:48,5.0,10.0,0.5,1.0,1.0,1.0,5.0,8.0,0.625,3.0,3.0,6.0,4.0,4.0,1.0,2.0,2.0,16.0,17.5,-29.0,0.592,0.55,10.0,12.8,11.2,27.0,6.5,3.4,12.9,21.7,120.0,108.0,12.2
66,65.0,2019-03-12,24-021,DEN,,MIN,W (+26),1,26:24,9.0,14.0,0.643,0.0,0.0,,0.0,0.0,,4.0,4.0,8.0,7.0,0.0,1.0,4.0,4.0,18.0,15.8,2.0,0.643,0.643,24.2,17.7,20.5,36.7,0.0,3.1,22.2,31.0,124.0,115.0,-0.5
67,66.0,2019-03-14,24-023,DEN,,DAL,W (+1),1,29:58,4.0,9.0,0.444,0.0,2.0,0.0,3.0,4.0,0.75,2.0,12.0,14.0,8.0,0.0,1.0,2.0,1.0,11.0,14.8,-12.0,0.511,0.444,8.2,42.7,26.7,39.3,0.0,3.2,15.7,20.5,115.0,105.0,6.3
68,67.0,2019-03-16,24-025,DEN,,IND,W (+2),1,34:21,11.0,21.0,0.524,2.0,7.0,0.286,2.0,2.0,1.0,3.0,4.0,7.0,5.0,0.0,0.0,4.0,3.0,26.0,17.3,5.0,0.594,0.571,10.0,14.7,12.2,29.6,0.0,0.0,15.5,35.9,109.0,116.0,3.1
69,68.0,2019-03-18,24-027,DEN,@,BOS,W (+9),1,35:52,9.0,14.0,0.643,3.0,7.0,0.429,0.0,0.0,,2.0,11.0,13.0,7.0,2.0,3.0,3.0,2.0,21.0,24.7,15.0,0.75,0.75,7.4,28.3,19.8,27.6,2.7,7.4,17.6,19.7,136.0,94.0,16.4
70,69.0,2019-03-21,24-030,DEN,@,WAS,W (+5),1,34:56,6.0,12.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,3.0,3.0,6.0,11.0,0.0,0.0,1.0,1.0,15.0,18.3,-10.0,0.603,0.583,10.1,11.1,10.6,40.0,0.0,0.0,7.4,18.5,146.0,125.0,7.3
71,70.0,2019-03-22,24-031,DEN,@,NYK,W (+18),1,28:13,8.0,20.0,0.4,1.0,3.0,0.333,4.0,6.0,0.667,4.0,13.0,17.0,5.0,0.0,0.0,1.0,3.0,21.0,17.4,17.0,0.464,0.425,12.6,41.7,27.0,32.2,0.0,0.0,4.2,35.8,114.0,95.0,5.0
72,71.0,2019-03-24,24-033,DEN,@,IND,L (-36),1,29:32,8.0,16.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,3.0,8.0,11.0,8.0,1.0,4.0,1.0,2.0,19.0,23.1,-19.0,0.563,0.531,9.0,36.1,19.9,65.0,1.7,8.9,5.6,24.8,127.0,116.0,21.0
73,72.0,2019-03-26,24-035,DEN,,DET,W (+3),1,33:18,10.0,24.0,0.417,0.0,5.0,0.0,3.0,5.0,0.6,3.0,12.0,15.0,2.0,0.0,0.0,3.0,3.0,23.0,12.3,-9.0,0.439,0.417,8.6,27.9,19.3,12.8,0.0,0.0,10.3,38.3,87.0,91.0,0.1
74,73.0,2019-03-28,24-037,DEN,@,HOU,L (-27),1,24:52,7.0,14.0,0.5,0.0,0.0,,2.0,2.0,1.0,3.0,5.0,8.0,6.0,0.0,2.0,2.0,3.0,16.0,15.0,-1.0,0.538,0.5,13.8,23.0,18.4,66.2,0.0,8.2,11.8,30.5,108.0,117.0,12.6
75,74.0,2019-03-29,24-038,DEN,@,OKC,W (+10),1,34:21,10.0,16.0,0.625,1.0,3.0,0.333,2.0,2.0,1.0,2.0,14.0,16.0,3.0,1.0,0.0,2.0,3.0,23.0,21.3,7.0,0.681,0.656,9.0,45.5,30.2,12.3,1.5,0.0,10.6,26.5,130.0,105.0,5.5
76,75.0,2019-03-31,24-040,DEN,,WAS,L (-5),1,30:15,11.0,15.0,0.733,0.0,2.0,0.0,1.0,3.0,0.333,2.0,12.0,14.0,4.0,2.0,1.0,2.0,3.0,23.0,23.4,1.0,0.705,0.733,5.6,35.3,20.0,36.2,3.2,2.3,10.9,25.8,128.0,85.0,17.8
77,76.0,2019-04-02,24-042,DEN,@,GSW,L (-14),1,27:42,4.0,10.0,0.4,0.0,3.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,6.0,4.0,0.0,6.0,1.0,10.0,8.3,-10.0,0.442,0.4,6.4,12.7,9.1,35.8,6.5,0.0,34.6,24.3,73.0,104.0,-1.5
78,77.0,2019-04-03,24-043,DEN,,SAS,W (+28),1,28:40,9.0,10.0,0.9,0.0,1.0,0.0,2.0,3.0,0.667,0.0,11.0,11.0,9.0,0.0,0.0,5.0,3.0,20.0,19.6,18.0,0.883,0.9,0.0,36.8,21.7,47.2,0.0,0.0,30.6,25.7,125.0,87.0,11.9
